,endTime,artistName,trackName,year,month,seconds_played,minutes_played
9488,2021-11-12 12:48:00-03:00,Galactic,Doo Rag,2021,11,336.73,5.612166666666667
9504,2021-11-12 17:19:00-03:00,Parliament,Give Up The Funk (Tear The Roof Off The Sucker),2021,11,247.27,4.121166666666666
9516,2021-11-12 18:57:00-03:00,Folamour,Just a Lonely Night Eating Sushis,2021,11,365.55,6.0925
9517,2021-11-12 19:03:00-03:00,Honeydripper,All About You,2021,11,390.544,6.509066666666667
9518,2021-11-12 19:06:00-03:00,Joss Moog,Wil,2021,11,171.915,2.86525
9523,2021-11-12 19:16:00-03:00,DJ TIRED,Think Of U,2021,11,519.344,8.655733333333334
9524,2021-11-12 19:21:00-03:00,DJ TIRED,Splittin' Wigs,2021,11,136.885,2.2814166666666664
9526,2021-11-13 10:15:00-03:00,Mac Miller,What's the Use?,2021,11,70.34,1.1723333333333334
9530,2021-11-13 11:01:00-03:00,Darondo,I Don't Want to Leave - Sure Know How to Love Me Re-Edit,2021,11,253.02,4.2170000000000005
9531,2021-11-13 11:04:00-03:00,Miel De Montagne,Pourquoi pas,2021,11,192.161,3.2026833333333333
9532,2021-11-13 11:07:00-03:00,Loyle Carner,Damselfly,2021,11,172.653,2.87755
9533,2021-11-13 11:21:00-03:00,Hector Gachan,Untitled '91,2021,11,130.765,2.1794166666666666
9535,2021-11-13 11:26:00-03:00,Ben Hauke,Get up to Get Down,2021,11,265.46,4.424333333333333
9537,2021-11-13 11:34:00-03:00,Madcat,Call Me Ishmael,2021,11,283.69,4.728166666666667
9538,2021-11-13 11:41:00-03:00,Folamour,Just a Lonely Night Eating Sushis,2021,11,416.354,6.939233333333333
9539,2021-11-13 11:47:00-03:00,Honeydripper,All About You,2021,11,390.544,6.509066666666667
9540,2021-11-13 11:50:00-03:00,Joss Moog,Wil,2021,11,157.923,2.63205
9544,2021-11-13 11:53:00-03:00,Ben Hauke,Nightwork,2021,11,165.35,2.7558333333333334
9547,2021-11-13 11:58:00-03:00,Mood J,NY Vibration,2021,11,304.27,5.071166666666667
9548,2021-11-13 12:04:00-03:00,Weast,Cocola,2021,11,326.96,5.449333333333333
9549,2021-11-13 12:07:00-03:00,Bruce Trail,Bridgework,2021,11,215.039,3.5839833333333333
9550,2021-11-13 12:12:00-03:00,Ben Hauke,Get up to Get Down,2021,11,265.46,4.424333333333333
9551,2021-11-13 12:19:00-03:00,Tell,Camel Ride,2021,11,440.767,7.346116666666666
9552,2021-11-13 12:25:00-03:00,Honeydripper,If You Love Something,2021,11,331.872,5.5312
9559,2021-11-13 12:28:00-03:00,Joshua Heath,More,2021,11,192.573,3.20955
9560,2021-11-13 12:32:00-03:00,Tommy Largo,It's the Beat,2021,11,241.173,4.01955
9564,2021-11-13 16:22:00-03:00,Jinsang,Feelings.,2021,11,160.98,2.683
9565,2021-11-13 16:25:00-03:00,Wax Tailor,Que Sera,2021,11,164.093,2.7348833333333333
9566,2021-11-13 16:31:00-03:00,Charlie Hunter,Fine Corinthian Leather,2021,11,364.92,6.082
9567,2021-11-13 16:35:00-03:00,The New Mastersounds,MRG,2021,11,257.106,4.2851
9569,2021-11-13 17:05:00-03:00,Oddisee,Beach Dr.,2021,11,34.613,0.5768833333333333
9573,2021-11-13 17:09:00-03:00,Greyboy,Got to Be a Love - Paul Nice Remix,2021,11,275.786,4.596433333333334
9574,2021-11-13 17:14:00-03:00,Grateful Dead,Shakedown Street - 2013 Remaster,2021,11,300.209,5.0034833333333335
9576,2021-11-13 17:34:00-03:00,Ikebe Shakedown,Dram,2021,11,43.184,0.7197333333333333
9578,2021-11-13 17:35:00-03:00,Greyboy,Got to Be a Love,2021,11,54.05,0.9008333333333333
9579,2021-11-13 17:39:00-03:00,Greyboy,Love,2021,11,225.52,3.758666666666667
9581,2021-11-13 18:40:00-03:00,Greyboy,Singles Party,2021,11,236.78,3.9463333333333335
9582,2021-11-13 18:43:00-03:00,Mogwai,Killing All the Flies,2021,11,159.85,2.6641666666666666
9584,2021-11-13 20:01:00-03:00,Mathieu Fiset,Chick's Pain,2021,11,217.442,3.6240333333333337
9585,2021-11-13 20:19:00-03:00,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),2021,11,89.447,1.4907833333333333
9592,2021-11-14 10:21:00-03:00,The Clash,Rock the Casbah - Remastered,2021,11,230.856,3.8476
9593,2021-11-14 10:25:00-03:00,Weezer,Say It Ain't So,2021,11,258.826,4.313766666666667
9594,2021-11-14 10:28:00-03:00,The Alan Parsons Project,Mammagamma - Instrumental,2021,11,213.893,3.5648833333333334
9595,2021-11-14 10:51:00-03:00,The Alan Parsons Project,Sirius - Chicago Bulls Theme Song,2021,11,115.28,1.9213333333333333
9596,2021-11-14 10:55:00-03:00,The Alan Parsons Project,Eye In The Sky,2021,11,276.28,4.604666666666666
9597,2021-11-14 10:59:00-03:00,The Alan Parsons Project,Snake Eyes,2021,11,195.666,3.2611
9598,2021-11-14 11:02:00-03:00,The Alan Parsons Project,I Wouldn't Want to Be Like You,2021,11,201.88,3.3646666666666665
9599,2021-11-14 11:07:00-03:00,Genesis,That's All - Remastered 2007,2021,11,266.173,4.436216666666667
9603,2021-11-14 17:09:00-03:00,The Gaddabouts,River Rises,2021,11,350.466,5.8411
9604,2021-11-14 17:11:00-03:00,Talking Heads,Slippery People - 2005 Remaster,2021,11,96.383,1.6063833333333333
9609,2021-11-14 17:12:00-03:00,Greyboy,Got to Be a Love - Paul Nice Remix,2021,11,32.98,0.5496666666666666
9610,2021-11-14 17:13:00-03:00,Greyboy,Got to Be a Love,2021,11,67.61,1.1268333333333334
9611,2021-11-14 17:17:00-03:00,Greyboy,Got to Be a Love - Paul Nice Remix,2021,11,275.786,4.596433333333334
9616,2021-11-14 17:31:00-03:00,The New Mastersounds,MRG,2021,11,228.56,3.8093333333333335
9618,2021-11-14 17:49:00-03:00,Depeche Mode,Enjoy the Silence,2021,11,255.133,4.2522166666666665
9619,2021-11-14 18:05:00-03:00,Depeche Mode,Precious,2021,11,37.376,0.6229333333333333
9620,2021-11-14 18:11:00-03:00,Michael Haggins,Daybreak,2021,11,329.52,5.492
9621,2021-11-14 19:32:00-03:00,Herbie Hancock,Doin' It,2021,11,232.11,3.8685
9623,2021-11-14 19:40:00-03:00,Greyboy,Got to Be a Love - Paul Nice Remix,2021,11,275.786,4.596433333333334
9624,2021-11-14 19:49:00-03:00,Fleetwood Mac,Dreams - 2004 Remaster,2021,11,257.8,4.296666666666667
9625,2021-11-14 21:04:00-03:00,Tom Misch,Lost in Paris,2021,11,182.072,3.0345333333333335
9627,2021-11-14 21:08:00-03:00,Tom Misch,South of the River,2021,11,269.815,4.4969166666666665
9628,2021-11-14 21:14:00-03:00,Tom Misch,Movie,2021,11,357.357,5.9559500000000005
9629,2021-11-14 23:07:00-03:00,Tom Misch,Tick Tock,2021,11,102.317,1.7052833333333333
9630,2021-11-14 23:13:00-03:00,Greyboy,Got to Be a Love - Paul Nice Remix,2021,11,233.24,3.8873333333333333
9631,2021-11-15 18:04:00-03:00,The Brothers Johnson,Strawberry Letter 23,2021,11,299.066,4.984433333333333
9632,2021-11-15 18:10:00-03:00,Oddisee,Beach Dr.,2021,11,322.857,5.38095
9633,2021-11-15 18:14:00-03:00,Ikebe Shakedown,Dram,2021,11,243.693,4.06155
9634,2021-11-15 18:17:00-03:00,The Greyboy Allstars,V-Neck Sweater,2021,11,155.28,2.588
9635,2021-11-15 18:23:00-03:00,Billy Cobham,Red Baron,2021,11,396.666,6.6110999999999995
9636,2021-11-15 18:27:00-03:00,The Meters,Cissy Strut,2021,11,186.853,3.1142166666666666
9637,2021-11-15 18:31:00-03:00,Galactic,Goodnight,2021,11,252.706,4.211766666666667
9638,2021-11-15 18:34:00-03:00,James Brown,The Boss,2021,11,194.933,3.248883333333333
9639,2021-11-15 18:36:00-03:00,Charlie Hunter,Fine Corinthian Leather,2021,11,111.623,1.8603833333333335
9641,2021-11-16 10:08:00-03:00,Ian Dury,Hit Me With Your Rhythm Stick,2021,11,223.96,3.732666666666667
9642,2021-11-16 10:09:00-03:00,The Rolling Stones,Fingerprint File,2021,11,69.73,1.1621666666666668
9643,2021-11-16 10:13:00-03:00,Red Hot Chili Peppers,Hump de Bump,2021,11,213.093,3.5515499999999998
9644,2021-11-16 10:16:00-03:00,KellyeAnn Keough,Well-Behaved Women,2021,11,187.622,3.1270333333333338
9645,2021-11-16 10:21:00-03:00,Al Green,Love and Happiness,2021,11,307.062,5.1177
9646,2021-11-16 10:27:00-03:00,True Loves,Shambling,2021,11,250.845,4.18075
9647,2021-11-16 10:35:00-03:00,Militantes del Climax,Jazz Funk,2021,11,100.895,1.6815833333333332
9649,2021-11-16 10:39:00-03:00,Lettuce,Need to Understand,2021,11,226.0,3.7666666666666666
9650,2021-11-16 10:43:00-03:00,Lettuce,Do It Like You Do,2021,11,251.293,4.1882166666666665
9651,2021-11-16 10:47:00-03:00,The New Mastersounds,Take What You Need,2021,11,191.16,3.186
9652,2021-11-16 10:52:00-03:00,The New Mastersounds,Treasure,2021,11,307.193,5.119883333333333
9653,2021-11-16 10:56:00-03:00,The Rolling Stones,Beast Of Burden - Remastered 1994,2021,11,265.173,4.41955
9654,2021-11-16 11:00:00-03:00,Mathieu Fiset,Chick's Pain,2021,11,217.442,3.6240333333333337
9655,2021-11-16 11:05:00-03:00,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),2021,11,292.613,4.876883333333334
9656,2021-11-16 11:12:00-03:00,Lipps Inc.,Funkytown,2021,11,238.586,3.9764333333333335
9657,2021-11-16 11:23:00-03:00,The Clash,Rock the Casbah - Remastered,2021,11,154.997,2.5832833333333336
9658,2021-11-16 11:28:00-03:00,Weezer,Say It Ain't So,2021,11,258.826,4.313766666666667
9659,2021-11-16 11:31:00-03:00,The Alan Parsons Project,Mammagamma - Instrumental,2021,11,213.893,3.5648833333333334
9660,2021-11-16 11:37:00-03:00,The Alan Parsons Project,Sirius - Chicago Bulls Theme Song,2021,11,115.28,1.9213333333333333
9661,2021-11-16 11:42:00-03:00,The Alan Parsons Project,Eye In The Sky,2021,11,276.28,4.604666666666666
9662,2021-11-16 11:45:00-03:00,The Alan Parsons Project,Snake Eyes,2021,11,195.666,3.2611
9663,2021-11-16 11:48:00-03:00,The Alan Parsons Project,I Wouldn't Want to Be Like You,2021,11,201.88,3.3646666666666665
9664,2021-11-16 11:53:00-03:00,Genesis,That's All - Remastered 2007,2021,11,266.173,4.436216666666667
9665,2021-11-16 12:01:00-03:00,Boogie Belgique,Pelican,2021,11,266.949,4.44915
9666,2021-11-16 12:19:00-03:00,The Gaddabouts,River Rises,2021,11,350.466,5.8411
9669,2021-11-16 12:22:00-03:00,Garrett Lebeau,Eyes on You,2021,11,53.3,0.8883333333333333
9672,2021-11-16 12:28:00-03:00,Torsten Goods,When Love Comes to Town,2021,11,72.86,1.2143333333333333
9683,2021-11-16 12:47:00-03:00,Torsten Goods,When Love Comes to Town,2021,11,241.098,4.0183
9686,2021-11-16 16:04:00-03:00,Peter Green,Slabo Day,2021,11,152.22,2.537
9689,2021-11-16 16:07:00-03:00,Jimi Hendrix,Little Wing,2021,11,145.746,2.4291
9693,2021-11-16 16:13:00-03:00,Greyboy,Got to Be a Love - Paul Nice Remix,2021,11,275.786,4.596433333333334
9694,2021-11-16 16:17:00-03:00,Tom Misch,Tick Tock,2021,11,253.848,4.2308
9695,2021-11-16 16:34:00-03:00,Peter Green,Slabo Day,2021,11,309.16,5.152666666666667
9696,2021-11-16 16:38:00-03:00,Morbo y Mambo,Nigerian,2021,11,279.23,4.653833333333334
9697,2021-11-16 17:04:00-03:00,Chris Joss,Tune Down,2021,11,268.999,4.483316666666667
9698,2021-11-16 17:05:00-03:00,John Scofield,Just Don't Want To Be Lonely,2021,11,104.88,1.748
9699,2021-11-16 17:09:00-03:00,Tapones de Punta,Ven Aquí a Pelear,2021,11,203.413,3.390216666666667
9701,2021-11-16 17:14:00-03:00,The Sugarman 3,Rudy's Intervention,2021,11,39.64,0.6606666666666666
9703,2021-11-16 17:14:00-03:00,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,2021,11,296.146,4.935766666666667
9704,2021-11-16 17:15:00-03:00,The Electric Peanut Butter Company,Dreams,2021,11,42.43,0.7071666666666666
9708,2021-11-16 18:15:00-03:00,Folamour,Just a Lonely Night Eating Sushis,2021,11,380.17,6.336166666666667
9711,2021-11-16 18:22:00-03:00,Honeydripper,All About You,2021,11,390.544,6.509066666666667
9712,2021-11-16 18:24:00-03:00,Joss Moog,Wil,2021,11,157.923,2.63205
9715,2021-11-16 18:37:00-03:00,Nikitch,Francis' Theme,2021,11,220.872,3.6812
9716,2021-11-16 18:43:00-03:00,Ben Hauke,Nightwork,2021,11,358.959,5.9826500000000005
9719,2021-11-16 19:17:00-03:00,kryptogram,How Long Have You Been Away?,2021,11,69.98,1.1663333333333334
9720,2021-11-16 19:22:00-03:00,Greyboy,Got to Be a Love - Paul Nice Remix,2021,11,275.786,4.596433333333334
9721,2021-11-16 19:26:00-03:00,Tom Misch,Tick Tock,2021,11,253.848,4.2308
9722,2021-11-16 19:36:00-03:00,Peter Green,Slabo Day,2021,11,221.275,3.6879166666666667
9723,2021-11-17 10:17:00-03:00,Peter Green,Slabo Day,2021,11,309.16,5.152666666666667
9724,2021-11-17 10:21:00-03:00,Morbo y Mambo,Nigerian,2021,11,279.23,4.653833333333334
9725,2021-11-17 10:24:00-03:00,The Greyboy Allstars,V-Neck Sweater,2021,11,155.28,2.588
9734,2021-11-17 10:29:00-03:00,Greyboy,Got to Be a Love - Paul Nice Remix,2021,11,275.786,4.596433333333334
9747,2021-11-17 10:30:00-03:00,Morbo y Mambo,Camille,2021,11,41.4,0.69
9754,2021-11-17 10:34:00-03:00,Galactic,Go Go,2021,11,182.866,3.047766666666667
9756,2021-11-17 11:05:00-03:00,Galactic,Something's Wrong With This Picture,2021,11,355.506,5.9251
9757,2021-11-17 11:10:00-03:00,Galactic,Funky Bird,2021,11,297.533,4.9588833333333335
9758,2021-11-17 11:13:00-03:00,Galactic,Stax Jam,2021,11,190.96,3.182666666666667
9759,2021-11-17 11:23:00-03:00,Galactic,Church,2021,11,353.973,5.8995500000000005
9760,2021-11-17 11:28:00-03:00,Galactic,On The One,2021,11,330.466,5.507766666666667
9761,2021-11-17 11:29:00-03:00,Galactic,Mystery Tube,2021,11,74.82,1.2469999999999999
9762,2021-11-17 11:48:00-03:00,Galactic,Percussion Interlude,2021,11,51.44,0.8573333333333333
9763,2021-11-17 11:48:00-03:00,Galactic,Doo Rag,2021,11,375.866,6.264433333333333
9764,2021-11-17 11:53:00-03:00,Galactic,Everybody Wants Some - Part 1,2021,11,259.6,4.326666666666667
9765,2021-11-17 11:55:00-03:00,Galactic,Everybody Wants Some - Part 2,2021,11,143.866,2.397766666666667
9766,2021-11-17 11:59:00-03:00,Galactic,Everybody Wants Some - Part 3,2021,11,206.986,3.4497666666666666
9767,2021-11-17 15:24:00-03:00,Peter Green,Slabo Day,2021,11,309.16,5.152666666666667
9768,2021-11-17 15:29:00-03:00,Morbo y Mambo,Nigerian,2021,11,279.23,4.653833333333334
9769,2021-11-17 15:30:00-03:00,The Motet,Nemesis,2021,11,64.76,1.0793333333333335
9770,2021-11-17 15:38:00-03:00,Greyboy,Got to Be a Love - Paul Nice Remix,2021,11,275.786,4.596433333333334
9771,2021-11-17 15:42:00-03:00,Tom Misch,Tick Tock,2021,11,253.848,4.2308
9772,2021-11-17 15:47:00-03:00,Peter Green,Slabo Day,2021,11,309.16,5.152666666666667
9773,2021-11-17 15:52:00-03:00,Morbo y Mambo,Nigerian,2021,11,261.895,4.364916666666667
9775,2021-11-17 15:55:00-03:00,Morbo y Mambo,Rogers Nelson,2021,11,129.44,2.1573333333333333
9776,2021-11-17 15:59:00-03:00,Morbo y Mambo,Camille,2021,11,248.14,4.135666666666666
9782,2021-11-17 16:35:00-03:00,Peter Green,Funky Chunky,2021,11,59.93,0.9988333333333334
9786,2021-11-17 16:42:00-03:00,Greyboy,Got to Be a Love - Paul Nice Remix,2021,11,275.786,4.596433333333334
9787,2021-11-17 16:46:00-03:00,Lettuce,Move on Up,2021,11,213.48,3.558
9788,2021-11-17 17:10:00-03:00,The Meters,It Ain't No Use,2021,11,452.753,7.545883333333333
9814,2021-11-17 17:42:00-03:00,The Greyboy Allstars,Soul Dream,2021,11,143.2,2.3866666666666663
9822,2021-11-17 17:54:00-03:00,Soulive,Alkime,2021,11,421.853,7.030883333333334
9823,2021-11-17 17:57:00-03:00,The Greyboy Allstars,V-Neck Sweater,2021,11,155.28,2.588
9824,2021-11-17 18:01:00-03:00,Weezer,Say It Ain't So,2021,11,258.826,4.313766666666667
9825,2021-11-17 18:07:00-03:00,Michael Haggins,Daybreak,2021,11,329.52,5.492
9846,2021-11-17 18:28:00-03:00,Lettuce,Need to Understand,2021,11,226.0,3.7666666666666666
9847,2021-11-17 18:33:00-03:00,Morbo y Mambo,Nigerian,2021,11,279.23,4.653833333333334
9848,2021-11-17 18:37:00-03:00,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),2021,11,292.613,4.876883333333334
9851,2021-11-17 18:44:00-03:00,Charlie Hunter,Fine Corinthian Leather,2021,11,364.92,6.082
9862,2021-11-17 19:14:00-03:00,The Alan Parsons Project,Mammagamma - Instrumental,2021,11,213.893,3.5648833333333334
9865,2021-11-17 19:18:00-03:00,Khruangbin,August 10,2021,11,265.41,4.423500000000001
9871,2021-11-17 19:21:00-03:00,The Alan Parsons Project,Sirius - Chicago Bulls Theme Song,2021,11,115.28,1.9213333333333333
9872,2021-11-17 19:26:00-03:00,The Alan Parsons Project,Eye In The Sky,2021,11,276.28,4.604666666666666
9873,2021-11-17 19:29:00-03:00,The Alan Parsons Project,Snake Eyes,2021,11,195.666,3.2611
9874,2021-11-17 19:31:00-03:00,The Alan Parsons Project,I Wouldn't Want to Be Like You,2021,11,75.293,1.2548833333333334
9875,2021-11-17 19:36:00-03:00,Genesis,That's All - Remastered 2007,2021,11,266.173,4.436216666666667
9877,2021-11-17 20:52:00-03:00,Morbo y Mambo,Nigerian,2021,11,279.23,4.653833333333334
9880,2021-11-17 20:56:00-03:00,Greyboy,Got to Be a Love - Paul Nice Remix,2021,11,275.786,4.596433333333334
9881,2021-11-17 21:03:00-03:00,Peter Green,Slabo Day,2021,11,296.33,4.938833333333333
9882,2021-11-17 21:04:00-03:00,Militantes del Climax,Jazz Funk,2021,11,86.71,1.4451666666666665
9887,2021-11-18 09:39:00-03:00,Greyboy,Got to Be a Love - Paul Nice Remix,2021,11,212.06,3.5343333333333335
9889,2021-11-18 09:42:00-03:00,Greyboy,Got to Be a Love,2021,11,207.066,3.4511
9890,2021-11-18 09:48:00-03:00,Peter Green,Slabo Day,2021,11,309.16,5.152666666666667
9892,2021-11-18 16:13:00-03:00,Morbo y Mambo,Nigerian,2021,11,279.23,4.653833333333334
9894,2021-11-18 16:55:00-03:00,Charlie Hunter,Fine Corinthian Leather,2021,11,54.8,0.9133333333333333
9895,2021-11-18 16:59:00-03:00,The Cure,Lullaby - Remastered,2021,11,248.186,4.136433333333334
9896,2021-11-18 17:04:00-03:00,Whitesnake,Is This Love - 2017 Remaster,2021,11,284.6,4.743333333333334
9897,2021-11-18 17:08:00-03:00,Tears For Fears,"Head Over Heels - Dave Bascombe 7"" N.Mix",2021,11,257.315,4.288583333333333
9898,2021-11-18 17:13:00-03:00,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,2021,11,296.146,4.935766666666667
9902,2021-11-18 17:17:00-03:00,Stone Temple Pilots,Interstate Love Song - 2019 Remaster,2021,11,194.853,3.24755
9903,2021-11-18 17:20:00-03:00,Sly & The Family Stone,If You Want Me to Stay,2021,11,180.493,3.0082166666666668
9904,2021-11-18 17:27:00-03:00,Talking Heads,Psycho Killer - 2005 Remaster,2021,11,261.413,4.356883333333333
9905,2021-11-18 17:56:00-03:00,Roxy Music,Love Is The Drug,2021,11,251.333,4.188883333333333
9906,2021-11-18 18:23:00-03:00,Talking Heads,Take Me to the River - 2005 Remaster,2021,11,302.52,5.042
9907,2021-11-18 18:28:00-03:00,Average White Band,School Boy Crush,2021,11,299.533,4.992216666666667
9908,2021-11-18 18:32:00-03:00,The Brothers Johnson,I'll Be Good To You,2021,11,288.093,4.801550000000001
9910,2021-11-18 19:06:00-03:00,The Brothers Johnson,Strawberry Letter 23,2021,11,191.74,3.195666666666667
9913,2021-11-18 19:13:00-03:00,Talking Heads,"Uh-Oh, Love Comes to Town - 2005 Remaster",2021,11,169.466,2.8244333333333334
9914,2021-11-18 19:22:00-03:00,Tower Of Power,We Came to Play,2021,11,216.226,3.6037666666666666
9915,2021-11-18 19:25:00-03:00,Men At Work,Who Can It Be Now?,2021,11,201.293,3.3548833333333334
9916,2021-11-18 19:29:00-03:00,Soda Stereo,De Música Ligera,2021,11,213.453,3.55755
9917,2021-11-18 19:33:00-03:00,Talking Heads,Burning Down the House,2021,11,241.92,4.032
9918,2021-11-18 19:38:00-03:00,The Clash,The Magnificent Seven - Remastered,2021,11,333.52,5.558666666666666
9919,2021-11-18 19:42:00-03:00,Creedence Clearwater Revival,Run Through The Jungle,2021,11,184.746,3.0791
9920,2021-11-18 19:53:00-03:00,Creedence Clearwater Revival,I Heard It Through The Grapevine,2021,11,664.333,11.072216666666666
9921,2021-11-18 19:55:00-03:00,Buffalo Springfield,For What It's Worth,2021,11,153.693,2.56155
9922,2021-11-18 19:58:00-03:00,Creedence Clearwater Revival,Green River,2021,11,154.12,2.5686666666666667
9923,2021-11-18 20:03:00-03:00,Lou Reed,Walk On the Wild Side,2021,11,32.063,0.5343833333333333
9925,2021-11-18 20:50:00-03:00,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),2021,11,292.613,4.876883333333334
9926,2021-11-18 20:54:00-03:00,Lipps Inc.,Funkytown,2021,11,238.586,3.9764333333333335
9927,2021-11-18 20:55:00-03:00,The Clash,Rock the Casbah - Remastered,2021,11,55.87,0.9311666666666666
9928,2021-11-19 16:36:00-03:00,Morbo y Mambo,Nigerian,2021,11,139.56,2.326
9932,2021-11-19 16:39:00-03:00,The Greyboy Allstars,V-Neck Sweater,2021,11,155.28,2.588
9933,2021-11-19 16:45:00-03:00,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),2021,11,287.02,4.783666666666666
9934,2021-11-19 16:48:00-03:00,Peter Green,Slabo Day,2021,11,166.6,2.7766666666666664
9938,2021-11-19 18:03:00-03:00,Galactic,Church,2021,11,72.27,1.2045
9942,2021-11-19 18:21:00-03:00,Karmon,Bluesky,2021,11,412.57,6.876166666666666
9945,2021-11-20 10:59:00-03:00,Karmon,Solarbeam - Original Mix,2021,11,461.538,7.6923
9946,2021-11-20 11:01:00-03:00,Finnebassen,If You Only Knew,2021,11,88.221,1.47035
9947,2021-11-20 11:23:00-03:00,Karmon,No Illusion,2021,11,242.79,4.0465
9950,2021-11-20 11:45:00-03:00,Finnebassen,Bella,2021,11,400.15,6.6691666666666665
9952,2021-11-20 11:50:00-03:00,Karmon,Circus,2021,11,328.95,5.4825
9953,2021-11-20 15:30:00-03:00,Pleasure,Yearnin' Burnin',2021,11,87.15,1.4525000000000001
9954,2021-11-20 15:34:00-03:00,Pleasure,Take A Chance,2021,11,262.18,4.369666666666666
9957,2021-11-20 15:37:00-03:00,Pleasure,Glide - Original Mix,2021,11,194.48,3.241333333333333
9959,2021-11-20 15:42:00-03:00,Greyboy,Got to Be a Love - Paul Nice Remix,2021,11,275.786,4.596433333333334
